step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
376,PAYMENT,7404.12,C1461243658,0.0,0.0,M850516327,0.0,0.0,0,0
203,CASH_IN,78327.06,C1690407149,47255.0,125582.06,C183241021,1386098.57,1307771.51,0,0
139,CASH_IN,15649.24,C68265208,3603.0,19252.24,C347624069,2578230.03,2728010.54,0,0
251,CASH_OUT,16344.68,C121768016,22498.0,6153.32,C1056450362,0.0,16344.68,0,0
140,CASH_OUT,34422.27,C1472241253,57852.0,23429.73,C1105027858,0.0,34422.27,0,0
132,CASH_OUT,392917.45,C1507345458,10309.0,0.0,C525373725,249024.63,641942.08,0,0
180,CASH_OUT,169705.33,C169465128,0.0,0.0,C1784549750,27602734.15,27772439.49,0,0
718,CASH_OUT,1293595.52,C1545616572,1293595.52,0.0,C1503189539,0.0,1293595.52,1,0
230,PAYMENT,32649.0,C261974971,508579.0,475930.0,M1460137184,0.0,0.0,0,0
203,CASH_OUT,445211.6,C1398345262,0.0,0.0,C1840579844,1602509.96,2047721.56,0,0
205,PAYMENT,8296.61,C1790977133,535.0,0.0,M608905176,0.0,0.0,0,0
39,PAYMENT,15447.87,C1022888939,0.0,0.0,M266017774,0.0,0.0,0,0
426,CASH_OUT,287234.64,C1763117194,0.0,0.0,C1657803138,418167.08,705401.72,0,0
308,CASH_OUT,327385.84,C920219412,0.0,0.0,C2015818264,5574688.69,5902074.52,0,0
400,PAYMENT,7067.69,C377729404,36219.0,29151.31,M1980490348,0.0,0.0,0,0
40,CASH_IN,187247.81,C940621187,179.0,187426.81,C1113510120,68465.41,0.0,0,0
282,CASH_OUT,92369.82,C659781373,21217.0,0.0,C444498296,0.0,92369.82,0,0
40,CASH_OUT,93845.03,C2131224274,21944.0,0.0,C1465585418,83739.81,177584.83,0,0
138,TRANSFER,904707.1,C2041696956,14164.28,0.0,C1079717397,1269849.03,2174556.12,0,0
563,TRANSFER,2905831.61,C174689091,2905831.61,0.0,C138574758,0.0,0.0,1,0
17,CASH_IN,233585.05,C1423629475,13426.0,247011.05,C888005223,4340425.72,4106840.67,0,0
204,PAYMENT,35523.94,C487374655,0.0,0.0,M216383779,0.0,0.0,0,0
699,CASH_OUT,2763398.31,C1491503658,2763398.31,0.0,C454424230,339515.35,3102913.66,1,0
394,PAYMENT,28774.59,C2031633967,5677.0,0.0,M1624310135,0.0,0.0,0,0
157,PAYMENT,21945.68,C104556355,0.0,0.0,M630697389,0.0,0.0,0,0
399,CASH_IN,242367.4,C119498000,248.0,242615.4,C749132370,1298201.22,1055833.83,0,0
350,CASH_OUT,89182.0,C483233271,484.0,0.0,C1363158317,0.0,89182.0,0,0
41,CASH_OUT,272272.97,C1411040311,0.0,0.0,C190670035,418479.92,690752.89,0,0
577,CASH_OUT,727792.98,C786298819,727792.98,0.0,C1428966428,456471.74,1184264.72,1,0
136,CASH_IN,518153.75,C1871039562,17265.0,535418.75,C1492599414,456703.37,0.0,0,0
355,CASH_IN,51440.03,C1250715041,104507.0,155947.03,C1651795862,0.0,0.0,0,0
212,PAYMENT,14530.56,C874616496,0.0,0.0,M2010240983,0.0,0.0,0,0
188,CASH_OUT,85347.3,C1306067655,0.0,0.0,C1686251035,9364724.78,9450072.09,0,0
18,CASH_IN,6836.75,C1906513405,18416779.2,18423615.94,C1032442702,1702097.35,1925169.97,0,0
186,TRANSFER,1301876.08,C1087800227,143820.36,0.0,C2145961947,9662674.03,10964550.11,0,0
228,CASH_IN,145535.38,C1090328992,6018275.8,6163811.18,C891804577,1145417.44,999882.06,0,0
509,CASH_OUT,407320.01,C1339675214,407320.01,0.0,C812692879,0.0,407320.01,1,0
163,PAYMENT,21293.2,C822135399,0.0,0.0,M425295396,0.0,0.0,0,0
123,CASH_OUT,505859.95,C1466003630,0.0,0.0,C1506812066,824460.11,1330320.06,0,0
205,CASH_OUT,295542.36,C220311143,5095.0,0.0,C575426936,1535522.51,1831064.87,0,0
87,TRANSFER,114339.1,C702109004,114339.1,0.0,C1385287774,0.0,0.0,1,0
531,CASH_OUT,13074.53,C1584841041,13074.53,0.0,C180700180,975600.51,988675.04,1,0
161,CASH_IN,98377.29,C1225781152,8518802.17,8617179.46,C1680716500,1911418.75,1813041.46,0,0
309,CASH_OUT,70847.4,C1598312046,963.0,0.0,C1955179670,264845.32,335692.72,0,0
238,CASH_OUT,121436.34,C1399008399,69626.0,0.0,C2009743251,87934.11,209370.45,0,0
136,DEBIT,1106.15,C1989317495,3097.0,1990.85,C1617536334,819058.9,819652.9,0,0
9,PAYMENT,10759.06,C1468565110,0.0,0.0,M1086400962,0.0,0.0,0,0
330,PAYMENT,8773.62,C1468613570,11331.28,2557.67,M2007143251,0.0,0.0,0,0
18,PAYMENT,13391.22,C1841412728,132020.14,118628.93,M658309584,0.0,0.0,0,0
135,CASH_OUT,60646.82,C1591547495,60646.82,0.0,C1132157369,43264.78,103911.6,1,0
332,CASH_OUT,127660.95,C13067189,20444.95,0.0,C1094428988,1420047.87,1547708.83,0,0
276,CASH_OUT,4062.38,C1168991581,3187.0,0.0,C1989490356,311742.56,315804.94,0,0
561,TRANSFER,2763025.35,C829335128,2763025.35,0.0,C897120803,0.0,0.0,1,0
259,CASH_IN,60295.08,C1904802830,84258.0,144553.08,C1311636889,243141.22,182846.14,0,0
374,CASH_OUT,453346.76,C329067160,71611.0,0.0,C593881180,0.0,453346.76,0,0
15,CASH_OUT,54914.5,C656765580,50430.0,0.0,C1719169705,0.0,54914.5,0,0
546,PAYMENT,6080.8,C222681657,0.0,0.0,M2140679782,0.0,0.0,0,0
12,CASH_IN,11719.35,C1208625273,24911.51,36630.86,C1161932727,124908.0,546326.97,0,0
236,CASH_IN,67461.65,C1867853433,50257.0,117718.65,C1241430272,290667.2,223205.55,0,0
158,PAYMENT,3075.85,C568823041,0.0,0.0,M1738341988,0.0,0.0,0,0
47,CASH_OUT,507106.33,C5893188,0.0,0.0,C1983295627,1163286.76,1670393.09,0,0
212,CASH_IN,99851.33,C1586083475,31307.0,131158.33,C1476373860,0.0,0.0,0,0
15,PAYMENT,3768.11,C672223246,0.0,0.0,M917325665,0.0,0.0,0,0
671,TRANSFER,10000000.0,C916267146,33441041.46,23441041.46,C1505960727,0.0,0.0,1,0
250,CASH_OUT,50743.31,C1675897133,0.0,0.0,C858723939,533813.1,584556.41,0,0
139,TRANSFER,247806.1,C1171097484,0.0,0.0,C4441643,1682160.74,1929966.84,0,0
260,PAYMENT,20117.97,C415610360,0.0,0.0,M353939606,0.0,0.0,0,0
277,CASH_IN,34525.45,C1454687100,53176.0,87701.45,C1988924209,1162655.85,1128130.4,0,0
556,TRANSFER,788855.1,C1746913772,788855.1,0.0,C1225375125,0.0,0.0,1,0
423,TRANSFER,396757.22,C1909320319,396757.22,0.0,C1040286971,0.0,0.0,1,0
475,TRANSFER,29611.08,C1481115689,29611.08,0.0,C370888897,0.0,0.0,1,0
238,CASH_OUT,10000000.0,C1723333662,10000000.0,0.0,C1093911640,261802.02,10261802.02,1,0
498,TRANSFER,9593838.63,C1050497545,9593838.63,0.0,C457890781,0.0,0.0,1,0
583,TRANSFER,2149658.47,C1696909244,2149658.47,0.0,C1197995653,0.0,0.0,1,0
355,CASH_OUT,36233.31,C650735050,0.0,0.0,C982816160,824693.74,860927.06,0,0
202,CASH_OUT,180663.72,C455785232,698803.0,518139.28,C1516229448,0.0,180663.72,0,0
254,CASH_OUT,274667.28,C442805896,144665.0,0.0,C912232473,73845.63,618837.17,0,0
375,CASH_IN,191672.15,C1880176530,4252770.06,4444442.21,C160194680,232948.05,41275.9,0,0
252,CASH_OUT,21443.06,C481235279,168.0,0.0,C950179520,66080.46,87523.52,0,0
155,CASH_OUT,46750.94,C1884085402,16693.67,0.0,C314463374,238582.92,285333.86,0,0
41,TRANSFER,1270564.34,C1268743025,1270564.34,0.0,C802302527,0.0,0.0,1,0
229,PAYMENT,3510.71,C1156560053,490818.79,487308.08,M1379906165,0.0,0.0,0,0
56,TRANSFER,829885.13,C633571752,829885.13,0.0,C22428002,0.0,0.0,1,0
44,PAYMENT,12338.49,C2044283232,0.0,0.0,M1566893511,0.0,0.0,0,0
350,CASH_OUT,322435.59,C2033916630,27713.0,0.0,C1611056286,4986.22,327421.81,0,0
379,PAYMENT,14835.04,C1006586215,56153.0,41317.96,M2090338719,0.0,0.0,0,0
207,CASH_OUT,38510.45,C1656023951,0.0,0.0,C577377711,904967.81,943478.26,0,0
263,TRANSFER,297465.74,C777990468,297465.74,0.0,C1409823757,0.0,0.0,1,0
218,TRANSFER,145379.14,C460813809,145379.14,0.0,C1079863947,0.0,0.0,1,0
333,PAYMENT,53566.79,C1359047145,344.0,0.0,M1366997892,0.0,0.0,0,0
43,CASH_OUT,213190.7,C847154439,0.0,0.0,C1293366723,4412893.99,5137433.25,0,0
164,CASH_OUT,88145.5,C1043028876,199360.0,111214.5,C13669154,560062.58,900449.92,0,0
38,CASH_OUT,41634.14,C1919940879,40838.0,0.0,C912277328,104858.47,146492.61,0,0
143,TRANSFER,810599.16,C986104580,810599.16,0.0,C638622205,0.0,0.0,1,0
36,PAYMENT,59791.06,C1895879836,0.0,0.0,M1624393228,0.0,0.0,0,0
330,PAYMENT,15238.53,C1117134769,78684.17,63445.64,M2100629681,0.0,0.0,0,0
162,TRANSFER,809724.37,C1647651531,24707.0,0.0,C1467332516,152437.44,962161.81,0,0
395,CASH_OUT,157837.59,C956707143,0.0,0.0,C1866133898,174434.27,462421.08,0,0
131,CASH_OUT,226584.92,C932409124,0.0,0.0,C458535644,917582.55,1144167.46,0,0
404,CASH_OUT,152642.78,C821773087,104578.0,0.0,C1285583794,1733539.71,1886182.49,0,0
249,PAYMENT,2836.36,C1360795755,27.0,0.0,M1398510175,0.0,0.0,0,0
13,CASH_OUT,34671.42,C657972814,31382.0,0.0,C1753822960,0.0,34671.42,0,0
135,CASH_OUT,67262.26,C997292808,41905.0,0.0,C847445004,0.0,67262.26,0,0
201,PAYMENT,3793.81,C601901991,11110.0,7316.19,M1599506544,0.0,0.0,0,0
207,PAYMENT,14235.87,C733093097,0.0,0.0,M671647194,0.0,0.0,0,0
712,TRANSFER,135977.23,C784866685,135977.23,0.0,C1057245798,0.0,0.0,1,0
403,TRANSFER,580294.18,C1392161431,11532.0,0.0,C907783833,0.0,580294.18,0,0
419,TRANSFER,3118811.65,C393374945,3118811.65,0.0,C639125907,0.0,0.0,1,0
8,CASH_IN,46684.58,C2138931037,4217826.45,4264511.03,C1614388499,76856.46,0.0,0,0
431,CASH_OUT,42307.57,C259877761,379322.0,337014.43,C5480754,131820.03,174127.6,0,0
138,CASH_OUT,196320.33,C1630215567,3327.0,0.0,C1955414297,146599.75,342920.08,0,0
689,CASH_OUT,228416.57,C583786481,228416.57,0.0,C140205588,42676.83,271093.4,1,0
303,CASH_IN,232463.41,C68675936,25135.0,257598.41,C1692337809,2098399.32,1865935.91,0,0
279,CASH_OUT,435919.57,C1605324277,0.0,0.0,C2039643688,1026812.57,1462732.14,0,0
184,CASH_IN,624155.17,C892663613,4720454.01,5344609.18,C724461549,788639.18,164484.0,0,0
322,DEBIT,12400.48,C2069716207,69612.0,57211.52,C1629593920,55318.97,67719.45,0,0
37,PAYMENT,22635.42,C422650575,16579.0,0.0,M388180586,0.0,0.0,0,0
353,PAYMENT,10204.02,C942907461,210020.01,199815.99,M76336012,0.0,0.0,0,0
404,PAYMENT,21350.72,C283852411,0.0,0.0,M365974841,0.0,0.0,0,0
252,CASH_OUT,19408.77,C458804104,0.0,0.0,C1583960154,384292.55,403701.32,0,0
130,PAYMENT,14093.63,C613318356,3635.0,0.0,M261269318,0.0,0.0,0,0
130,PAYMENT,22454.03,C987624321,0.0,0.0,M1487625983,0.0,0.0,0,0
469,CASH_OUT,153706.05,C1968734440,0.0,0.0,C1028033601,2946879.09,3100585.14,0,0
186,CASH_OUT,265876.28,C109645852,0.0,0.0,C848084846,1476230.72,1742107.0,0,0
164,CASH_OUT,119230.45,C1350813557,0.0,0.0,C444064493,221323.77,340554.23,0,0
17,CASH_OUT,322937.8,C1453077509,0.0,0.0,C522205158,2027878.59,2350816.39,0,0
489,CASH_OUT,101081.12,C1510063116,101081.12,0.0,C772067797,1031759.71,1132840.83,1,0
330,PAYMENT,26615.95,C159472306,7381.07,0.0,M489314112,0.0,0.0,0,0
283,PAYMENT,12293.08,C57774643,0.0,0.0,M101982573,0.0,0.0,0,0
324,PAYMENT,11218.98,C137078133,0.0,0.0,M456451960,0.0,0.0,0,0
302,PAYMENT,87763.2,C348210566,0.0,0.0,M1115197081,0.0,0.0,0,0
297,CASH_OUT,209367.74,C1159382331,61595.0,0.0,C1293791960,0.0,209367.74,0,0
43,CASH_OUT,406061.21,C469164581,0.0,0.0,C290567466,2882112.69,3240041.89,0,0
331,CASH_OUT,266932.38,C1088762053,0.0,0.0,C1813873794,621741.76,888674.14,0,0
161,CASH_OUT,27140.04,C448384644,0.0,0.0,C1582759760,1756639.21,1783779.25,0,0
38,CASH_IN,15825.52,C733616352,2066353.65,2082179.17,C1528241989,2942770.49,2926944.97,0,0
281,CASH_OUT,227053.21,C1956927910,107872.0,0.0,C2103118140,787715.62,1014768.82,0,0
305,TRANSFER,39342.59,C215109738,39342.59,0.0,C355565326,0.0,0.0,1,0
20,PAYMENT,19502.72,C579494369,0.0,0.0,M1011683583,0.0,0.0,0,0
36,CASH_IN,53173.18,C2125774035,24199130.47,24252303.64,C86510648,576315.26,523142.08,0,0
154,CASH_IN,184691.71,C1908346557,557.0,185248.71,C2127557342,381858.28,197166.57,0,0
18,CASH_OUT,19110.41,C1236635069,0.0,0.0,C1609742538,4139040.25,4158150.66,0,0
228,CASH_IN,638117.93,C774538784,49621.0,687738.93,C447652955,0.0,0.0,0,0
276,CASH_OUT,225543.34,C1345281861,226649.11,1105.77,C1562223192,1606833.58,1832376.91,0,0
439,TRANSFER,3947541.37,C38256696,3947541.37,0.0,C160187757,0.0,0.0,1,0
44,CASH_OUT,305602.11,C44531038,82902.0,0.0,C642000283,0.0,305602.11,0,0
276,CASH_IN,65451.45,C1274682943,238690.03,304141.48,C1395288876,690858.95,625407.49,0,0
516,TRANSFER,423660.73,C877406862,423660.73,0.0,C311261676,0.0,0.0,1,0
129,CASH_OUT,322629.03,C356973098,1365.0,0.0,C1541954719,0.0,322629.03,0,0
184,TRANSFER,525448.86,C1439459768,2043.0,0.0,C1240805805,2222178.49,2747627.35,0,0
283,PAYMENT,4746.25,C651999474,138243.0,133496.75,M89056374,0.0,0.0,0,0
162,TRANSFER,282459.12,C131122031,31912.0,0.0,C1194213308,52782.1,50470.35,0,0
325,CASH_IN,43282.97,C1150185001,4561104.54,4604387.51,C207888720,405830.71,362547.74,0,0
44,TRANSFER,534255.94,C967325382,534255.94,0.0,C1259079602,0.0,0.0,1,0
354,CASH_OUT,146873.9,C1998308096,10196.0,0.0,C534836089,1642668.66,1789542.56,0,0
402,CASH_IN,749.09,C1481472675,15655904.71,15656653.8,C1196296681,194161.41,193412.32,0,0
10,TRANSFER,3317361.78,C146524728,41946.0,0.0,C1668103752,92.0,3317453.78,0,0
202,CASH_IN,104387.46,C519137888,95943.0,200330.46,C1399881063,67531.7,0.0,0,0
204,PAYMENT,14489.66,C859719205,1413.0,0.0,M1774016005,0.0,0.0,0,0
355,DEBIT,4350.84,C1852214669,8075.0,3724.16,C550854301,111439.77,115790.61,0,0
328,TRANSFER,1028300.97,C1636495319,0.0,0.0,C1842583094,12610173.17,13638474.14,0,0
474,CASH_IN,104552.48,C1626398990,19339.0,123891.48,C856217441,0.0,0.0,0,0
155,PAYMENT,24707.31,C2062103047,10396.0,0.0,M854937037,0.0,0.0,0,0
400,CASH_OUT,270052.42,C2146814828,3887.0,0.0,C1303612675,779786.09,1049838.51,0,0
34,PAYMENT,2080.5,C509592076,18636.0,16555.5,M292209941,0.0,0.0,0,0
324,CASH_OUT,299477.35,C364921827,158923.0,0.0,C11151308,1973920.34,2273397.69,0,0
187,CASH_IN,110004.41,C608785596,3065370.06,3175374.47,C153893159,364420.8,254416.39,0,0
253,CASH_OUT,108922.35,C1834192628,0.0,0.0,C648066415,121639.59,230561.94,0,0
380,PAYMENT,7640.06,C1400482123,60151.0,52510.94,M522166771,0.0,0.0,0,0
203,CASH_OUT,24071.33,C1040823432,46796.0,22724.67,C1464948988,0.0,24071.33,0,0
322,CASH_IN,106604.31,C2113792206,555.0,107159.31,C1304944680,0.0,0.0,0,0
590,TRANSFER,394915.69,C383353792,0.0,0.0,C1534341263,4182660.7,4577576.39,0,0
94,CASH_OUT,2393539.65,C1767333284,2393539.65,0.0,C610460069,5157128.07,7550667.73,1,0
234,CASH_IN,183082.32,C893053681,2997928.96,3181011.28,C1735942653,3672774.4,3489692.08,0,0
38,PAYMENT,5080.35,C1847940699,11240.0,6159.65,M1190972640,0.0,0.0,0,0
232,CASH_OUT,106896.11,C838342156,69884.0,0.0,C1984533885,0.0,106896.11,0,0
137,CASH_OUT,289446.2,C481277629,0.0,0.0,C1548325191,316494.93,605941.13,0,0
139,CASH_OUT,196739.83,C1239364104,20478.0,0.0,C1002973288,2148007.38,2648960.52,0,0
258,PAYMENT,189.28,C906825381,0.0,0.0,M846815737,0.0,0.0,0,0
330,CASH_OUT,131785.53,C1494617025,11482.0,0.0,C1148922093,0.0,131785.53,0,0
251,CASH_OUT,12773.2,C1494416794,25618.0,12844.8,C578992072,284492.64,297265.84,0,0
277,CASH_OUT,110732.87,C502291165,0.0,0.0,C1359241176,149059.55,259792.42,0,0
187,CASH_IN,39006.21,C1775186675,11774.0,50780.21,C1307781462,0.0,0.0,0,0
16,PAYMENT,13867.19,C1419164854,54986.0,41118.81,M507424491,0.0,0.0,0,0
215,PAYMENT,1686.43,C976409403,400785.0,399098.57,M1961317548,0.0,0.0,0,0
18,CASH_IN,381739.95,C1668053499,268792.0,650531.95,C148930516,2433455.67,1805359.52,0,0
275,CASH_OUT,212427.86,C545474895,0.0,0.0,C314245922,8542856.5,8755284.36,0,0
448,PAYMENT,6160.21,C1118136700,33997.56,27837.35,M143211521,0.0,0.0,0,0
20,CASH_OUT,50755.83,C1072981281,20608.0,0.0,C1683512185,319974.02,370729.84,0,0
38,CASH_IN,116472.92,C566615888,12789.0,129261.92,C1681299873,348221.88,231748.96,0,0
525,TRANSFER,195297.61,C1553142516,51211.0,0.0,C1087258242,541421.76,736719.37,0,0
273,CASH_IN,234915.61,C822508316,8588659.92,8823575.53,C91798719,4022555.37,3787639.76,0,0
187,CASH_OUT,44377.67,C857366727,8023.0,0.0,C867656705,307437.09,351814.76,0,0
229,CASH_IN,126196.66,C1282493507,2851.0,129047.66,C987225782,34229.66,0.0,0,0
172,CASH_OUT,1116508.49,C45204109,1116508.49,0.0,C500640535,4052464.84,5168973.32,1,0
287,PAYMENT,34054.87,C706769321,83154.0,49099.13,M1836178793,0.0,0.0,0,0
686,CASH_IN,211163.94,C567482576,5279.0,216442.94,C962066027,0.0,0.0,0,0
191,PAYMENT,8973.02,C685742473,19452.83,10479.81,M1517861596,0.0,0.0,0,0
212,TRANSFER,1220.8,C192629341,1220.8,0.0,C711485958,0.0,0.0,1,0
325,TRANSFER,19973695.61,C432426403,0.0,0.0,C2106566020,23535397.82,43509093.43,0,0
267,CASH_OUT,2926854.05,C2122806908,2926854.05,0.0,C1546411648,0.0,2926854.05,1,0
306,PAYMENT,4530.85,C1790629964,0.0,0.0,M55761411,0.0,0.0,0,0
19,CASH_OUT,40693.44,C1695448871,11986.0,0.0,C426052941,202439.64,386901.56,0,0
533,TRANSFER,1303029.52,C1028433606,1303029.52,0.0,C1309625211,0.0,0.0,1,0
505,CASH_OUT,2979972.78,C1670945356,2979972.78,0.0,C788738425,267407.43,3247380.2,1,0
308,CASH_OUT,501159.86,C1455377171,0.0,0.0,C161038819,4568636.3,5069796.17,0,0
650,CASH_OUT,4480592.14,C631132881,4480592.14,0.0,C354729462,3244885.0,7725477.14,1,0
282,CASH_IN,46454.95,C991881471,33735.0,80189.95,C416963686,0.0,0.0,0,0
34,CASH_OUT,19925.47,C2097809965,0.0,0.0,C912976721,299594.48,319519.95,0,0
215,CASH_IN,32666.7,C2025124224,0.0,32666.7,C1604526687,1326029.21,1293362.51,0,0
231,CASH_OUT,188216.91,C1962803719,156066.37,0.0,C592974121,231940.93,420157.84,0,0
252,PAYMENT,8765.29,C521836456,0.0,0.0,M239801411,0.0,0.0,0,0
301,CASH_IN,20541.94,C1605977686,6162190.16,6182732.1,C1321640594,6896571.75,6876029.81,0,0
205,CASH_IN,101101.82,C1243073330,276.0,101377.82,C373208057,0.0,0.0,0,0
383,TRANSFER,4961093.21,C170364634,4961093.21,0.0,C128372734,0.0,0.0,1,0
281,PAYMENT,7953.14,C1194899118,23694.92,15741.78,M1512707054,0.0,0.0,0,0
281,CASH_OUT,338755.18,C1500804262,170853.21,0.0,C764895986,2557250.61,2896005.79,0,0
183,PAYMENT,10076.92,C1219362659,0.0,0.0,M763798546,0.0,0.0,0,0
179,CASH_OUT,281442.94,C552410292,0.0,0.0,C1908124510,1181313.34,1462756.28,0,0
340,CASH_OUT,26478.48,C2100222508,26478.48,0.0,C2123765878,403400.86,429879.34,1,0
377,TRANSFER,566271.84,C1682345710,21118.0,0.0,C576012465,0.0,566271.84,0,0
594,CASH_IN,12213.6,C944248008,2793663.18,2805876.78,C1293913972,3779203.13,3766989.53,0,0
500,TRANSFER,2181138.32,C1252048592,15017.27,0.0,C72343833,3794083.32,5975221.64,0,0
516,CASH_OUT,848134.57,C2033187907,848134.57,0.0,C1230670919,211206.33,1059340.9,1,0
235,CASH_IN,229354.32,C732197281,9816113.02,10045467.35,C1534953092,619688.81,473722.44,0,0
693,CASH_OUT,1018645.2,C798424604,1018645.2,0.0,C1341894721,80713.83,1099359.03,1,0
308,CASH_OUT,239731.41,C926485591,11243.0,0.0,C961687084,0.0,239731.41,0,0
503,PAYMENT,34503.67,C1541313803,0.0,0.0,M1163701518,0.0,0.0,0,0
304,TRANSFER,10000000.0,C1702892156,68477.0,0.0,C1802538552,0.0,34800060.27,0,0
301,PAYMENT,9897.77,C516952153,21973.0,12075.23,M478035655,0.0,0.0,0,0
275,PAYMENT,2180.39,C1575766194,16046.0,13865.61,M618238683,0.0,0.0,0,0
380,PAYMENT,14476.08,C238098632,66697.0,52220.92,M210268554,0.0,0.0,0,0
40,PAYMENT,2238.68,C2023813400,470776.11,468537.43,M1058192235,0.0,0.0,0,0
375,PAYMENT,686.75,C1692523632,21437.0,20750.25,M865132503,0.0,0.0,0,0
394,CASH_OUT,136643.76,C998165247,3606.0,0.0,C833407647,4060000.61,4196644.37,0,0
355,CASH_IN,140161.76,C252303564,19102.0,159263.76,C1037807006,0.0,0.0,0,0
329,CASH_IN,62800.82,C159526369,20621137.42,20683938.23,C634960514,692650.74,629849.92,0,0
33,TRANSFER,1218202.11,C943317238,0.0,0.0,C542458275,2603232.76,3821434.87,0,0
379,PAYMENT,6894.73,C1747891179,333732.0,326837.27,M290790403,0.0,0.0,0,0
74,CASH_OUT,2451423.58,C1267904754,2451423.58,0.0,C858620596,4870.65,2456294.22,1,0
188,CASH_IN,215251.76,C1313795627,12729.0,227980.76,C2020794683,0.0,0.0,0,0
400,TRANSFER,81796.38,C195461397,11624.0,0.0,C920468266,0.0,81796.38,0,0
275,TRANSFER,2607790.58,C1448180572,2607790.58,0.0,C669935594,0.0,0.0,1,0
9,PAYMENT,35314.44,C1052998705,0.0,0.0,M1755060037,0.0,0.0,0,0
310,CASH_IN,45243.84,C1823613979,30618.0,75861.84,C516003897,809287.41,764043.57,0,0
329,CASH_OUT,240313.63,C2102992774,25630.0,0.0,C2108343630,0.0,240313.63,0,0
686,PAYMENT,7892.86,C399071099,27371.0,19478.14,M1157272468,0.0,0.0,0,0
178,PAYMENT,30824.09,C1412755798,0.0,0.0,M1722038902,0.0,0.0,0,0
230,CASH_IN,106793.04,C77224804,9303792.81,9410585.85,C1131145028,415078.36,308285.33,0,0
321,CASH_IN,67874.5,C1816213126,2775737.36,2843611.86,C1761491052,1631256.71,1563382.2,0,0
401,CASH_OUT,1672570.76,C1346753121,1672570.76,0.0,C531695406,11445.41,1684016.17,1,0
158,CASH_IN,296530.68,C1084459742,7005.0,303535.68,C1606736022,45124.5,0.0,0,0
357,CASH_OUT,153900.74,C2122803803,40032.0,0.0,C973095732,0.0,153900.74,0,0
210,CASH_OUT,117350.13,C1245239952,106030.0,0.0,C290229720,0.0,117350.13,0,0
37,PAYMENT,1850.17,C1119693270,398.0,0.0,M2129627646,0.0,0.0,0,0
251,CASH_OUT,74481.78,C2015105915,0.0,0.0,C1188213627,304063.78,378545.55,0,0
236,PAYMENT,3425.69,C1368595896,460072.32,456646.63,M1809967083,0.0,0.0,0,0
11,TRANSFER,381338.96,C1928589984,485.0,0.0,C430297864,197253.83,578592.79,0,0
275,PAYMENT,16527.09,C1815327711,11515.0,0.0,M1484897046,0.0,0.0,0,0
33,TRANSFER,330566.9,C2034470817,916333.74,585766.84,C1676492144,390407.9,720974.8,0,0
331,PAYMENT,7523.23,C348770736,29725.0,22201.77,M57892445,0.0,0.0,0,0
298,CASH_OUT,204442.43,C1504702714,54246.71,0.0,C5246898,916418.77,1120861.2,0,0
104,TRANSFER,306833.41,C1531491177,306833.41,0.0,C495237092,0.0,0.0,1,0
546,CASH_OUT,164458.23,C1169495737,0.0,0.0,C1955023616,1394481.68,1558939.91,0,0
381,TRANSFER,147159.27,C673659314,3504.0,0.0,C1324591205,1253865.57,1401024.84,0,0
611,CASH_OUT,904338.88,C1116522843,904338.88,0.0,C591928998,0.0,904338.88,1,0
22,PAYMENT,265.8,C2082097480,448528.14,448262.34,M1034437652,0.0,0.0,0,0
133,CASH_IN,217169.85,C2128754116,106192.0,323361.85,C159527831,208127.63,0.0,0,0
39,CASH_OUT,508249.83,C1154835020,102114.0,0.0,C1448082310,573762.64,1198394.78,0,0
16,CASH_OUT,215783.91,C64640148,3597.0,0.0,C1040355043,2168223.76,2399847.51,0,0
135,PAYMENT,12986.89,C1741698563,0.0,0.0,M594744452,0.0,0.0,0,0
278,PAYMENT,16466.04,C2040934181,0.0,0.0,M1871510224,0.0,0.0,0,0
301,PAYMENT,34714.51,C1915243861,0.0,0.0,M2118982099,0.0,0.0,0,0
288,TRANSFER,722832.95,C385531487,722832.95,0.0,C674306325,0.0,0.0,1,0
190,CASH_IN,231331.31,C683806730,15545.0,246876.31,C427467667,148994.92,0.0,0,0
275,PAYMENT,3022.93,C292396292,0.0,0.0,M1700033628,0.0,0.0,0,0
280,PAYMENT,3572.21,C1398981538,51799.0,48226.79,M193199786,0.0,0.0,0,0
349,CASH_IN,135543.79,C1149134895,4154315.87,4289859.66,C1677681280,344072.14,208528.35,0,0
18,CASH_OUT,36093.8,C1715441414,51419.0,15325.2,C151407027,36299.79,133566.44,0,0
329,CASH_OUT,99706.8,C2082406258,0.0,0.0,C1756939884,287721.68,387428.49,0,0
282,CASH_IN,115683.28,C1679291356,7082711.57,7198394.85,C1027027272,1224655.53,1108972.25,0,0
166,PAYMENT,2167.44,C2061230853,140819.0,138651.56,M529225353,0.0,0.0,0,0
495,CASH_OUT,293327.62,C1229234837,45783.0,0.0,C1655235865,0.0,293327.62,0,0
161,PAYMENT,17440.38,C771401471,20828.0,3387.62,M729789774,0.0,0.0,0,0
353,CASH_OUT,125499.27,C731788778,0.0,0.0,C422387897,1821841.93,1947341.2,0,0
347,CASH_IN,301009.15,C1273743177,6804254.81,7105263.96,C112219123,872186.46,571177.31,0,0
404,CASH_OUT,152940.68,C1155488090,0.0,0.0,C1299091634,572568.21,725508.9,0,0
